	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
FBgn0259791	264.454279491082	0.145210313586025	0.149428398459105	0.97177186587973	0.331164055185333	0.68037580450671	bora
FBgn0259794	0.953513764139886	-2.05062735300811	2.06971010765641	-0.990779986734514	0.321793023754126	NA	sinah
FBgn0259795	0.219933486147051	-1.05662569291664	3.87108289295889	-0.272953517693598	0.784888946701314	NA	loopin-1
FBgn0259818	53.8065651033424	-0.177370380009271	0.288228553116803	-0.61538101652751	0.538303125157878	0.828644016491282	CG42399
FBgn0259819	0.347006219388067	-0.218819706601949	3.53157849435309	-0.0619608786699308	0.950593986409735	NA	NA
FBgn0259822	0.544723131261439	0.331464333287841	2.60621873010171	0.127182085470971	0.898796283955396	NA	Ca-beta
FBgn0259823	24.6930661910585	-0.0386474181044534	0.448567147938011	-0.086157486748883	0.931341225648779	0.976259500530855	CG42404
FBgn0259824	1265.28582323411	-0.117452647564439	0.104916437822808	-1.11948756555006	0.262932192693527	0.615584648667145	Hip14
FBgn0259831	0.167018587456651	0.301060268998763	3.83501822556992	0.078502956515682	0.93742797852331	NA	CG34309
FBgn0259832	41.1517157981191	-0.14014450267289	0.32989752591045	-0.424812227027528	0.670973563645191	0.887419310356889	CG34229
FBgn0259834	336.887283205612	-0.249431312130423	0.133968126021638	-1.86187057726057	0.0626213352353343	0.263765020936193	out
FBgn0259876	1666.84043219907	0.00578032097511349	0.105461169233298	0.0548099458515052	0.95628987667154	0.985736935606622	Cap-G
FBgn0259878	20.790546119961	-0.224498646306123	0.439850228880188	-0.510397929944637	0.609772706833506	0.861957784078883	Fs
FBgn0259896	1224.46499303429	0.0880470943842821	0.134069000107688	0.656729701225189	0.51135473308534	0.810820202681822	NimC1
FBgn0259916	93.7384327599008	-0.0528291459692696	0.243521446380628	-0.216938371360922	0.828256373580091	0.942211405835775	CG42445
FBgn0259917	0	NA	NA	NA	NA	NA	CG42446
FBgn0259918	26.2199980034918	-0.0170600324774608	0.38623747459369	-0.0441698012224407	0.964769053684281	0.988818043490739	inaF-B
FBgn0259922	0.125504515033079	-0.777587940589801	3.87024885644679	-0.200914196846683	0.840765666585132	NA	Skadu
FBgn0259923	66.7228836854849	0.423090652847122	0.255799373605054	1.6539940926531	0.0981287129828887	0.355469141842914	Sep4
FBgn0259926	6.99374522289297	0.320858900942503	0.738571412664479	0.434431790129771	0.663974916843638	0.884672682905281	CG42449
FBgn0259927	0.430481107360663	2.21835858679432	3.18018132174373	0.697557265564333	0.485454114785069	NA	CG42450
FBgn0259932	0	NA	NA	NA	NA	NA	CG42455
FBgn0259933	0	NA	NA	NA	NA	NA	CG42456
FBgn0259934	0	NA	NA	NA	NA	NA	NA
FBgn0259935	44.8976620743795	1.14818313360179	0.307387597739139	3.73529427357112	0.000187495805817037	0.00285950040166424	CG42458
FBgn0259936	194.638828636584	-0.119022104523568	0.186937340949019	-0.636695183098956	0.52432341177248	0.819598809768351	Uhg3
FBgn0259937	3629.49940576293	0.00888522109516604	0.101587611930935	0.0874636279589556	0.930302995286103	0.975945010829888	Nop60B
FBgn0259938	1065.70560650242	-0.29968082317536	0.135141575728579	-2.21753240303521	0.026586731330775	0.149289501582316	cwo
FBgn0259949	0	NA	NA	NA	NA	NA	Sfp23F
FBgn0259950	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	CG42460
FBgn0259951	0	NA	NA	NA	NA	NA	Sfp24Ba
FBgn0259952	0	NA	NA	NA	NA	NA	Sfp24Bb
FBgn0259953	0	NA	NA	NA	NA	NA	Sfp24Bd
FBgn0259954	0	NA	NA	NA	NA	NA	CG42464
FBgn0259955	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	CG42465
FBgn0259956	0	NA	NA	NA	NA	NA	Sfp24C1
FBgn0259957	0.26972305594706	-1.58124857309417	3.8654235248207	-0.409075115039953	0.682484537787867	NA	CG42467
FBgn0259958	0	NA	NA	NA	NA	NA	Sfp24F
FBgn0259959	0	NA	NA	NA	NA	NA	Sfp26Ac
FBgn0259960	0	NA	NA	NA	NA	NA	CG42470
FBgn0259961	0.0796749105101128	-0.763412593004771	3.87066162738431	-0.197230516768438	0.843647150692563	NA	CG42471
FBgn0259962	0.159349821020226	-1.08217955442784	3.86266870882156	-0.28016369924668	0.779351915645135	NA	Sfp33A1
FBgn0259963	0	NA	NA	NA	NA	NA	Sfp33A2
FBgn0259964	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	Sfp33A3
FBgn0259965	0	NA	NA	NA	NA	NA	Sfp35C
FBgn0259966	0.0796749105101128	-0.763412593004771	3.87066162738431	-0.197230516768438	0.843647150692563	NA	Sfp51E
FBgn0259967	0.678891703824441	-2.80841014208215	2.73411950860019	-1.02717168479588	0.304339628584435	NA	Sfp53D
FBgn0259968	0	NA	NA	NA	NA	NA	Sfp60F
FBgn0259969	0	NA	NA	NA	NA	NA	Sfp65A
FBgn0259970	0	NA	NA	NA	NA	NA	Sfp70A4
FBgn0259971	0	NA	NA	NA	NA	NA	CG42481
FBgn0259972	0	NA	NA	NA	NA	NA	Sfp77F
FBgn0259973	0	NA	NA	NA	NA	NA	Sfp79B
FBgn0259974	0	NA	NA	NA	NA	NA	Sfp84E
FBgn0259975	0	NA	NA	NA	NA	NA	Sfp87B
FBgn0259977	44.0810336602746	0.349403839492034	0.306732490403872	1.13911584335907	0.254654840210625	0.604290166939938	Tdc1
FBgn0259978	1031.73306427949	-0.0100532664553073	0.104670497312639	-0.096046801280396	0.923483402304324	0.973677242472696	vlc
FBgn0259979	1136.67606303658	-0.175380014729837	0.117395142604891	-1.49392905735549	0.135194162703282	0.428366380131861	Cndp2
FBgn0259982	143.747292862487	0.153848993849233	0.200029455487123	0.769131693502695	0.441815135151553	0.760471708567785	Uxt
FBgn0259984	6960.1432985957	0.241597485459426	0.106808598571249	2.2619666271369	0.0236994652788236	0.138150623793165	kuz
FBgn0259985	145.608157727542	-0.0149123428625263	0.1852619449996	-0.0804932867489783	0.935844935309799	0.977862249076173	Mppe
FBgn0259986	3.14333044885452	-0.80589792725617	1.09775915014915	-0.734130002147258	0.462869509756254	NA	nab
FBgn0259989	0	NA	NA	NA	NA	NA	CG42486
FBgn0259990	30.1244094056896	0.0457574816922233	0.375712049350154	0.121788699008635	0.90306636420743	0.968679865739507	CG42487
FBgn0259991	7.43669505993008	-0.777479187040171	0.877539095889561	-0.885976694009332	0.375630086127919	0.712082853221212	CG42488
FBgn0259992	0.53391246746798	2.69136518576134	2.67660771003316	1.00551349967082	0.314649652396012	NA	CG42489
FBgn0259993	82.066972239628	-0.0799847133484694	0.247834860006359	-0.322733909775312	0.74689676889946	0.914844536509594	lncRNA:CR42491
FBgn0259994	148.262547677406	-0.0215468239654404	0.195420936595704	-0.110258523681204	0.91220434995753	0.971454494032583	OtopLa
FBgn0259995	0.190048145436947	-1.05662569291664	3.87108289295889	-0.272953517693598	0.784888946701315	NA	NA
FBgn0259996	0.434349896334605	0.760239188609686	2.95987777423977	0.256848169619081	0.797295983123663	NA	lncRNA:CR40341
FBgn0259997	0.354674985824492	1.09510599284016	3.19924328083768	0.342301568436339	0.732123955350564	NA	NA
FBgn0259998	0.171568715207063	0.674575206109884	3.87108289295889	0.17426007780326	0.861661072454287	NA	CG17571
FBgn0259999	0	NA	NA	NA	NA	NA	NA
FBgn0260000	2.20053537670845	-2.40850399647941	1.5029956522862	-1.60246903762885	0.109051929004931	NA	CG17570
FBgn0260002	1.01074258893869	-0.0378740300748874	2.10021271880812	-0.0180334257266955	0.985612187868584	NA	snoRNA:Me28S-U2134b
FBgn0260003	3497.42314158799	-0.085182610639877	0.10258574896137	-0.830355205301989	0.406337984103979	0.732507257146263	Dys
FBgn0260004	132.68769185524	0.0381051249396518	0.197939573412651	0.192508876737917	0.847343615323461	0.949417607440613	Snmp1
FBgn0260005	45.5234369923346	-0.506553786629285	0.308411596266826	-1.64246024715308	0.100494658080629	0.35959841254634	wtrw
FBgn0260006	191.231221625784	0.210511225066301	0.191740003708571	1.09789934804768	0.272248442692616	0.624645123142719	drd
FBgn0260007	0.205179425543192	-1.21768948945575	3.85664023639295	-0.31573841862798	0.752201063378715	NA	CG42493
FBgn0260010	3514.7066912484	0.0731552420644308	0.117959606256911	0.620171975693966	0.53514456969433	0.82710895410603	NA
FBgn0260011	89.2769721375591	2.29945370194022	0.246697235132839	9.32095449185732	1.15298340624106e-20	1.95098095990675e-18	NimC4
FBgn0260012	1894.16568159024	-0.0968094182380385	0.0933943358400212	-1.03656626889951	0.29993804026786	0.651643164522691	pds5
FBgn0260026	21.5090013329414	0.273934052181121	0.421531720893902	0.649853945985881	0.515786568908916	0.813917865823091	CG42494
FBgn0260027	12.326685628155	0.632855842194197	0.579794945477603	1.09151665969231	0.275045605325925	0.628454957524052	CG42495
FBgn0260049	3308.6859442402	0.130907066158381	0.0965488073585779	1.35586414519029	0.175142397393822	0.498085958199173	flr
FBgn0260222	0	NA	NA	NA	NA	NA	CG42496
FBgn0260223	0	NA	NA	NA	NA	NA	CG42497
FBgn0260224	0	NA	NA	NA	NA	NA	CG42498
FBgn0260225	0	NA	NA	NA	NA	NA	NA
FBgn0260226	0	NA	NA	NA	NA	NA	CG42500
FBgn0260228	0	NA	NA	NA	NA	NA	CG42502
FBgn0260229	0	NA	NA	NA	NA	NA	Mocs2A
FBgn0260230	0	NA	NA	NA	NA	NA	CG42504
FBgn0260231	0	NA	NA	NA	NA	NA	CG42505
FBgn0260232	0	NA	NA	NA	NA	NA	NA
FBgn0260233	0	NA	NA	NA	NA	NA	CG42507
FBgn0260234	0	NA	NA	NA	NA	NA	Xport-B
FBgn0260235	0	NA	NA	NA	NA	NA	NA
FBgn0260236	0	NA	NA	NA	NA	NA	NA
FBgn0260237	0	NA	NA	NA	NA	NA	BBIP1
FBgn0260238	0	NA	NA	NA	NA	NA	CG42512
FBgn0260241	0	NA	NA	NA	NA	NA	NA
FBgn0260243	440.419885948032	0.0878452077954918	0.131905624237893	0.665970145723748	0.505430182844192	0.807309082096743	E(var)3-9
FBgn0260386	13.0067743392035	-0.322992923470646	0.586510338077983	-0.550702864895964	0.58183738039185	0.851495712726019	mtg
FBgn0260387	1.14811712154064	0.27295313505708	1.833224256	0.148892386822684	0.881638548687519	NA	NA
FBgn0260388	497.122060060269	-0.0897677720793367	0.157026814770772	-0.571671610421315	0.567544471113619	0.84184487547686	CG42514
FBgn0260390	0	NA	NA	NA	NA	NA	CG42516
FBgn0260392	0.284854336053305	-1.43073782866705	3.77991302773925	-0.378510780054315	0.705051187113773	NA	CG42518
FBgn0260393	0.829056828464441	-0.0834645393909449	2.38389099324966	-0.0350118942633228	0.972070256438388	NA	CG17147
FBgn0260394	0	NA	NA	NA	NA	NA	NA
FBgn0260395	0	NA	NA	NA	NA	NA	NA
FBgn0260396	0	NA	NA	NA	NA	NA	CG42521
FBgn0260397	503.185019085833	-0.131419722009688	0.125854153897478	-1.04422236326616	0.296382522626293	0.647256228977697	Su(var)3-3
FBgn0260398	0	NA	NA	NA	NA	NA	Pbp49
FBgn0260399	477.050725707884	0.0969320825451616	0.125207570764391	0.774171098068529	0.438829617306072	0.758299647029876	gwl
FBgn0260400	212.33427500369	0.379139755748304	0.161247281063842	2.35129394583834	0.0187082481894193	0.117413606147432	elav
FBgn0260401	0	NA	NA	NA	NA	NA	MED9
FBgn0260407	183.64740400492	-0.0599409875648743	0.171685327093357	-0.349132850079146	0.726989575607996	0.908187386553183	mRpS23
FBgn0260428	0	NA	NA	NA	NA	NA	CG42523
FBgn0260429	68.3400764158481	-1.36759787438098	0.370143068287117	-3.69478180615325	0.000220075691217505	0.00328211187630987	CG42524
FBgn0260430	0.840361017487008	1.77749655815636	2.36556595240589	0.751404354779692	0.452409342721031	NA	CG42525
FBgn0260431	29.1645648976935	0.798737025313392	0.369095486640831	2.16403899322304	0.0304613569122324	0.164536550310064	CG42526
FBgn0260432	0	NA	NA	NA	NA	NA	NA
FBgn0260434	0	NA	NA	NA	NA	NA	ms(3)76Ca
FBgn0260436	0.338352707012696	-0.316597979539135	3.52917728988226	-0.0897087206264149	0.92851868582929	NA	CG42531
FBgn0260437	0.0796749105101128	-0.763412593004771	3.87066162738431	-0.197230516768438	0.843647150692563	NA	NA
FBgn0260439	6454.85342342056	0.0158241925639813	0.0866936187824503	0.182530072988309	0.855166755928872	0.951973423120812	Pp2A-29B
FBgn0260440	30.2920150541249	-0.356747980369234	0.36054231751651	-0.989476028297004	0.32243029270366	0.672355646136671	spdo
FBgn0260441	10007.3651433309	-0.240580629892442	0.108135705192055	-2.22480289433687	0.0260944730218671	0.14800978104941	NA
FBgn0260442	4006.74262093195	-0.12120892463569	0.104752913311125	-1.1570935910459	0.247234124836191	0.597504710479439	rhea
FBgn0260444	479.299193888797	-0.00860257162049011	0.129067654752496	-0.0666516458905733	0.946859029647174	0.982014686688529	Not10
FBgn0260446	0.0796749105101128	-0.763412593004771	3.87066162738431	-0.197230516768438	0.843647150692563	NA	GABA-B-R1
FBgn0260447	0.968502420394763	-0.698236184662062	2.04625261073745	-0.341226777670635	0.732932866040162	NA	NA
FBgn0260450	745.519908422738	0.402686923756795	0.125996287885949	3.19602212504312	0.00139336426738578	0.0151735299365439	CalpC
FBgn0260451	0	NA	NA	NA	NA	NA	CG14042
FBgn0260452	0	NA	NA	NA	NA	NA	CG13984
FBgn0260453	0	NA	NA	NA	NA	NA	CG17140
FBgn0260454	0	NA	NA	NA	NA	NA	CG17139
FBgn0260455	0	NA	NA	NA	NA	NA	CG10332
FBgn0260456	650.473440048602	-0.170020231226808	0.128913557479552	-1.31887005952634	0.187212557230616	0.516985483395285	CG4806
FBgn0260457	2237.76326911301	-0.133838791067138	0.114393980281556	-1.16998106664112	0.242008588222862	0.590688923099297	NA
FBgn0260458	3.17430266532499	0.702097172706959	1.15437491548158	0.608205500042473	0.543051187242389	NA	PGRP-LD
FBgn0260459	0	NA	NA	NA	NA	NA	CG14106
FBgn0260460	367.624018267699	0.277535294495889	0.146315705414844	1.89682504491915	0.0578510327051031	0.250015342226033	NA
FBgn0260461	2.70480095406751	-1.03481161457404	1.26751397899114	-0.816410415763368	0.414265441398581	NA	Rcd7
FBgn0260462	5618.64184561196	-0.040472166187504	0.0842088724974538	-0.480616412346903	0.630789148616228	0.870545438342712	CG12163
FBgn0260463	79.7713767548259	0.504107177124065	0.348734198020838	1.44553410587493	0.148307920279483	0.455166163424895	Unc-115b
FBgn0260464	0	NA	NA	NA	NA	NA	CG9288
FBgn0260465	1404.6117708589	-0.0115197328170421	0.133741495532126	-0.0861343203259975	0.93135964132057	0.976259500530855	NA
FBgn0260466	0	NA	NA	NA	NA	NA	Indy-2
FBgn0260467	0.159349821020226	-1.08217955442784	3.86266870882156	-0.28016369924668	0.779351915645135	NA	CG7071
FBgn0260468	0.167018587456651	0.301060268998763	3.83501822556992	0.078502956515682	0.93742797852331	NA	CG7950
FBgn0260470	0	NA	NA	NA	NA	NA	SP555
FBgn0260471	0.31316091340092	0.0975048859978981	3.67763769953216	0.0265129123541185	0.978848234650765	NA	NA
FBgn0260473	0	NA	NA	NA	NA	NA	NA
FBgn0260474	1.00207932690532	2.70536492243508	2.16143328665049	1.25165321508836	0.21069625473345	NA	CG30002
FBgn0260475	236.412784387798	0.326483708681968	0.181455818507983	1.79924629238386	0.0719797296516301	0.291112672453016	CG30059
FBgn0260477	6.67405795444005	-0.184973137963835	0.799617000666987	-0.231327170144635	0.81706064032486	0.938745303660153	CG30283
FBgn0260478	58.2349736499092	0.106806365461727	0.296486994458284	0.360239630938532	0.718667940196508	0.904916886918871	NA
FBgn0260479	0	NA	NA	NA	NA	NA	CG31904
FBgn0260480	4.07556586731764	0.268109972091683	0.959681819118411	0.27937381614458	0.779957963109471	0.926669535661367	CG32295
FBgn0260481	12.4551619274922	-0.536022300134136	0.566389138353214	-0.946385203806396	0.343952149380537	0.691260230859489	CG32454
FBgn0260482	3.7191350187429	-1.3751268437014	1.09272592757226	-1.25843709662546	0.208233722915886	NA	CG32599
FBgn0260484	166.651153299401	0.582231879495983	0.249339286341653	2.3350988447853	0.0195382576663323	0.120813161775164	HIP-R
FBgn0260486	1986.89439634065	-0.607945081280587	0.122409200110191	-4.96649827572863	6.81726590234285e-07	1.92260008572804e-05	Ziz
FBgn0260487	0.574465052623627	0.127796483846607	2.57571051831072	0.0496160119462581	0.960428386659416	NA	CG42534
FBgn0260499	0.772702603347301	0.552764906149582	2.20969473430228	0.250154420684773	0.802467931828942	NA	qvr
FBgn0260632	1986.07614041721	-0.281803728715625	0.0969020574713666	-2.90812946669264	0.0036359777450973	0.0333607593108562	dl
FBgn0260633	0	NA	NA	NA	NA	NA	NA
FBgn0260634	2176.14618726437	0.0323477726566689	0.11363264591475	0.284669712618828	0.775897196790026	0.925460137529543	eIF4G2
FBgn0260635	8910.67812156214	0.0289398227284297	0.084161082680148	0.343862291296973	0.730949851661546	0.909561205752574	Diap1
FBgn0260639	900.010527932816	0.200068045898046	0.112091470895175	1.78486413194759	0.0742833578210376	0.297491954468737	gammaTub23C
FBgn0260642	0.407589884514892	-0.204473385299279	3.32475240015616	-0.0615003346684327	0.950960747885642	NA	Antp
FBgn0260643	0	NA	NA	NA	NA	NA	CG42535
FBgn0260644	0	NA	NA	NA	NA	NA	CG42536
FBgn0260645	31.5056068825047	-0.0755663173407267	0.374689029479927	-0.201677421529031	0.840168914903689	0.945472091346408	CG42537
FBgn0260646	1.02103384314507	1.51011421175634	1.95733472090625	0.771515569425527	0.440401397513202	NA	CG42538
FBgn0260648	155.744681731623	0.0694365633784332	0.177782916824854	0.390569378760052	0.696115563513148	0.897265738824771	Rrp40
FBgn0260653	9.55403100247335	-0.0788040459019343	0.619016800231835	-0.127305181171853	0.898698859692589	0.967311889740431	serp
FBgn0260655	795.539155376214	-0.162638685546483	0.107211888379318	-1.51698368534526	0.129270803155038	0.416284297583154	l(3)76BDm
FBgn0260656	0.125504515033079	-0.777587940589801	3.87024885644679	-0.200914196846683	0.840765666585132	NA	NA
FBgn0260657	25.6615536461899	-0.0664981406189455	0.406239584132961	-0.163691927661045	0.869973672622999	0.958463445984107	CG42540
FBgn0260658	57.4039792787373	-0.473397852167473	0.312256124455983	-1.51605625988036	0.12950512714032	0.416284297583154	CG42541
FBgn0260659	490.407005534812	0.0894929533406437	0.131454899144822	0.680788269762776	0.496005473472736	0.800547395987911	CG42542
FBgn0260660	10.7351927410422	-0.858078848504917	0.605792686425747	-1.41645626916972	0.156641959193728	0.469445708087744	Mp
FBgn0260713	0	NA	NA	NA	NA	NA	CG42544
FBgn0260718	3.38646954393104	-0.808749896882557	1.16578120898552	-0.693740721371161	0.48784482366579	NA	NA
FBgn0260719	0.842763309710667	-1.7570104432333	2.28560212703065	-0.768729790042651	0.442053736297493	NA	NA
FBgn0260720	8.67450471889507	0.0452995154439717	0.689701141047155	0.0656799195303558	0.9476326597803	0.982353884708631	asRNA:CR42547
FBgn0260721	0	NA	NA	NA	NA	NA	NA
FBgn0260722	350.405877018629	0.0819078356318183	0.163843311891563	0.499915649202866	0.617134472686315	0.864125751936169	lncRNA:CR42549
FBgn0260723	40.8138255522353	0.207585812229991	0.330582749193113	0.627939034134923	0.530043878852642	0.823483473247954	NA
FBgn0260724	10579.4080999617	-0.182937512657306	0.0987198211849008	-1.85309809581874	0.063868299721413	0.267608175832721	NA
FBgn0260741	175.580098628814	0.142222815334326	0.168425923452527	0.844423544896957	0.398432770003184	0.726592734353994	CG3281
FBgn0260742	1652.65952744711	-0.0172516951281523	0.102692820441934	-0.167993196154418	0.866588631693678	0.956967039441851	CG12213
FBgn0260743	249.236230860195	-0.14425970293942	0.166154151549695	-0.868228097787094	0.38526947527018	0.718348224512804	GC1
FBgn0260744	498.609173577392	0.198985839600853	0.155100696191677	1.28294614071198	0.199510946080979	0.535702415186614	Tango9
FBgn0260745	6070.81986194862	-0.60507358141708	0.0958381968434639	-6.31349087676773	2.72810415482742e-10	1.25678473603803e-08	mfas
FBgn0260746	1140.35017182309	0.388887400429312	0.128651810161492	3.02278996262203	0.00250456010650409	0.0246745438270609	Ect3
FBgn0260747	2268.82884640023	-0.138464675011887	0.112428794569035	-1.23157662183122	0.218107278294034	0.562809204605863	Chchd2
FBgn0260748	4501.21053620947	-0.203053565868906	0.088092574146324	-2.30500207124869	0.0211664574137007	0.128002514627596	CG5004
FBgn0260749	710.09877009022	-0.193099995754248	0.118271485802741	-1.63268428094588	0.102535415105074	0.364234605373252	Utx
FBgn0260750	183.885103385047	0.294651069846328	0.185426136721363	1.58904820569656	0.112049509871237	0.38185404466808	Mulk
FBgn0260753	21.6535664601702	0.877047119755217	0.424950417327575	2.0638810646917	0.0390289944922667	0.193582932659219	Pdfr
FBgn0260754	0	NA	NA	NA	NA	NA	NA
FBgn0260755	383.346402426606	0.0832501704200831	0.134424535893284	0.61930785080912	0.535713573515196	0.827405677827504	CG42553
FBgn0260756	79.7449313966454	-0.324019631734932	0.251058311889012	-1.29061503400125	0.19683720023302	0.531897971797186	CG42554
FBgn0260757	1166.74773224446	-0.132669236685304	0.137517601837528	-0.964743675809937	0.334673213379437	0.684005487569466	NA
FBgn0260758	11.6984945952558	0.0041322878148328	0.587471124177224	0.00703402711174992	0.99438770464773	0.998496643750759	CG42556
FBgn0260759	0	NA	NA	NA	NA	NA	CG42557
FBgn0260760	0	NA	NA	NA	NA	NA	CG42558
FBgn0260761	0	NA	NA	NA	NA	NA	CG42559
FBgn0260762	0	NA	NA	NA	NA	NA	CG42560
FBgn0260763	4.94575998246993	0.708648771376767	0.875147564189734	0.80974775040696	0.418085167928359	0.743291103272624	CG42561
FBgn0260764	2.48496212096715	0.600669656548526	1.31568903738148	0.456543787690134	0.647998990745919	NA	CG42562
FBgn0260766	10.2567192627922	-0.189590485036298	0.61676990350514	-0.30739256886376	0.758544583759767	0.919599997629453	CG42564
FBgn0260767	289.207066941446	0.212358906834746	0.138647661344585	1.5316443478045	0.125610222538206	0.409509233809794	CG42565
FBgn0260768	124.786051088742	0.575128918448274	0.194007300682138	2.96447049377057	0.00303204318512517	0.0287798791649583	CG42566
FBgn0260770	0	NA	NA	NA	NA	NA	CG42568
FBgn0260771	257.313680569145	-0.137578337315091	0.163352804274701	-0.842215950475712	0.39966708716999	0.727486698388239	Larp7
FBgn0260775	0	NA	NA	NA	NA	NA	DnaJ-60
FBgn0260776	0.394620840040127	0.717194727480287	3.3348285836122	0.215061946813302	0.829719021742778	NA	CG42570
FBgn0260777	0.275000075314379	1.71647356692215	3.82246634161292	0.449048706652017	0.653396521113578	NA	CG42571
FBgn0260779	325.854383286586	0.266362743931605	0.154097911225217	1.72852923062864	0.0838933850958739	0.320778142715774	GatA
FBgn0260780	21.0763889603652	0.231266137846376	0.435316122243192	0.531260217642889	0.59523846919537	0.857069773756869	wisp
FBgn0260789	1095.98016568605	0.146839319677667	0.10895012265234	1.34776644672748	0.177733512929373	0.502208471504674	mxc
FBgn0260793	31.096541222035	-0.23572562453754	0.376807530009696	-0.625586289455187	0.531586333980223	0.824506989721837	2mit
FBgn0260794	6532.00329858906	0.0927545165404741	0.103692225911519	0.894517556404104	0.37104504062244	0.708974009215385	ctrip
FBgn0260795	9.99028104843945	0.926423405613608	0.63612630528575	1.45635135336442	0.145295516121113	0.448439575229189	NaPi-III
FBgn0260798	292.273947391434	-0.109578429199943	0.152759419994502	-0.717326821507224	0.473172461254846	0.785259239264691	Gprk1
FBgn0260799	1065.39800100885	0.152509117337007	0.136001676169798	1.12137674793508	0.262127529344217	0.615099352837983	p120ctn
FBgn0260812	0.0796749105101128	-0.763412593004771	3.87066162738431	-0.197230516768438	0.843647150692563	NA	inaF-D
FBgn0260817	281.236679532344	0.224112117610078	0.150339617645389	1.49070565111253	0.136038791768192	0.429920017402101	gkt
FBgn0260855	598.689516042924	0.0693706602157106	0.142016101987893	0.488470386418749	0.625216696560402	0.867466008885232	Sec22
FBgn0260856	289.729110029271	0.0109313204451442	0.165652481837354	0.065989475822506	0.947386204268866	0.982277100050602	Membrin
FBgn0260857	278.382772933672	0.10673616820163	0.145056788893162	0.735823321445812	0.461838226475532	0.776852333159665	Bet1
FBgn0260858	719.985127822097	-0.173039977174813	0.11840468478129	-1.46142846876744	0.143897892698005	0.446144312138742	Ykt6
FBgn0260859	129.28503891327	0.0530653341289631	0.195241079151006	0.271793898905469	0.785780496661358	0.928189366374451	Bet3
FBgn0260860	218.909466151091	0.0379617060650193	0.182589528129486	0.207907356209926	0.835301305254164	0.944342308227084	Bet5
FBgn0260861	213.736357852892	0.12917713567926	0.17047169594817	0.75776295273401	0.448592904509527	0.76582584065714	Trs23
FBgn0260862	101.238241226485	-0.139605358167941	0.213379929636463	-0.654257213439836	0.512946106633501	0.811728698881653	Vti1a
FBgn0260866	57.098418399313	-0.532575263913085	0.27195663224016	-1.95830952724395	0.0501937035452793	0.227656905925213	dnr1
FBgn0260867	0.190048145436947	-1.05662569291664	3.87108289295889	-0.272953517693598	0.784888946701315	NA	CG42577
FBgn0260868	0.087343676946538	0.902880936363552	3.85978359942536	0.233920092436781	0.815047014392725	NA	CG42578
FBgn0260869	0	NA	NA	NA	NA	NA	CG42579
FBgn0260870	0	NA	NA	NA	NA	NA	CG42580
FBgn0260871	2.40024478674074	0.580452968677917	1.2465639431048	0.465642353838818	0.641471521197523	NA	CG42581
FBgn0260872	0	NA	NA	NA	NA	NA	NA
FBgn0260873	0	NA	NA	NA	NA	NA	CG42583
FBgn0260874	167.729102307576	0.275594887628368	0.177640053118955	1.55142313228098	0.120800315211649	0.400045906491267	Ir76a
FBgn0260932	30.3025449239382	0.406380720446185	0.378121803721616	1.07473495695417	0.28249340833668	0.634420495138961	cuff
FBgn0260933	747.841707706492	0.584855174783627	0.111493622496762	5.24563792696406	1.55742495234062e-07	4.84232585005128e-06	rempA
FBgn0260934	5584.18229296414	-0.267352378000192	0.0988619788594719	-2.70429927748282	0.00684486096194161	0.0547029351536096	par-1
FBgn0260935	381.882370701372	-0.0952742174700451	0.129978543658213	-0.732999576611464	0.463558687625822	0.778852948714839	Vps15
FBgn0260936	2652.97410257452	-0.335651558069696	0.0961020374271581	-3.49265808567386	0.000478238426145177	0.00617011717250941	scny
FBgn0260937	1476.58550064947	-0.0258404940841231	0.102447567877306	-0.25223140597218	0.800862204207749	0.933695811843442	NA
FBgn0260938	2734.66687110828	-0.198728747459883	0.104398730722092	-1.9035552069009	0.0569681372394095	0.247659406901959	tay
FBgn0260939	617.541720733906	0.143993970286894	0.126242319716422	1.14061568743625	0.254029886160654	0.603458144796868	NA
FBgn0260940	253.860605043401	0.204369056971818	0.158421276163272	1.29003541646257	0.197038361625429	0.531897971797186	lsn
FBgn0260941	1155.73825795384	-0.1623280194061	0.101634845676881	-1.59716894658526	0.110228052747576	0.37842240972529	app
FBgn0260942	0.434349896334605	0.760239188609686	2.95987777423977	0.256848169619081	0.797295983123663	NA	bond
FBgn0260943	3.07521009598809	-0.478444006484117	1.1658123916676	-0.410395368846389	0.681515942972376	NA	Rbp6
FBgn0260944	668.535185609552	0.187277410851352	0.143990755185035	1.30062107536481	0.193388189473763	0.52599775365274	Rbp1
FBgn0260945	1400.07367967949	0.144543098853911	0.125782143728872	1.14915435982296	0.250492336609662	0.600567321479132	Atg1
FBgn0260946	1324.40099830356	-0.160054765396058	0.0976824129350552	-1.6385218238054	0.101312885304873	0.361584707908872	NA
FBgn0260952	21224.2234504282	-0.529069448513629	0.314806002115692	-1.68062058841938	0.0928366341572143	0.343655676882343	NA
FBgn0260953	0	NA	NA	NA	NA	NA	CG31835
FBgn0260954	0	NA	NA	NA	NA	NA	CG31775
